Codigo,Nombre del producto,Sku,Se puede comprar,Se puede vender,Se puede regalar,Condiciones para regalarlo,Tipo de producto,Estatus,Línea,Estilo,Tipo de Linea de producción,Tipo de Producto,Color,Sexo,Talla,Liso o Contrastado,"Tipo de tela ( poner el codigo de la tela que usan para producto. Si no tienen codigo, ver campo A)",Peso (gramos) con bolsa,Código de barras,Referencia interna- Opcional-,Colchón de insumos en %,Minimo a Producir,Tiempo de Reabastecimiento de Insumos,Punto de Reorden de Insumos,ubicación en Picking,Cantidad de operaciones,Punto de Reorden (a calcular),Máximos por producir,Multiplo de producción,Tiempo de producción (SAM),Comportamiento de ventas,Categoria,Amigos/Enemigos,Complejidad,Número de vivos,Vivos/ No vivos,Minimo en inventario en piezas-  en días de rotación- RITMO CRUCERO,RITMO INICIAL,RITMO ESTANQUE,RITMO FIN DE CICLO,Familia de medida compra,Unidad de medida,Familia de medida uso,Unidad de medida uso,unidad de conversión,Edición Limitada,% Descuento,Liquidaciones,Aplica cambio ,Costo de Compra,Precios de Irregulares,Promedio de Ventas,Stock Máximo   ,Colchon,Precio mínimo de venta,Precio de Mayoreo,Descripción para internet- Vendelo,Tipo de seguimiento,Tipo de Prenda
RF009-316-M,Top Rafaga Mujer Breeze,RF009-316-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A761,Top,TOP,316-OLIVE/ BREEZE,Mujer,M,Liso,TTR-19-316 BREEZE,,RF009316M,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-316-L,Top Rafaga Mujer Breeze,RF009-316-L,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A762,Top,TOP,316-OLIVE/ BREEZE,Mujer,L,Liso,TTR-19-316 BREEZE,,RF009316L,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-316-XL,Top Rafaga Mujer Breeze,RF009-316-XL,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A763,Top,TOP,316-OLIVE/ BREEZE,Mujer,XL,Liso,TTR-19-316 BREEZE,,RF009316XL,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-900-XXS,Top Rafaga Mujer Storm,RF009-900-XXS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A764,Top,TOP,900-GRAY/ STORM,Mujer,XXS,Liso,TTR-19-900 GRAY,,RF009900XXS,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-900-XS,Top Rafaga Mujer Storm,RF009-900-XS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A765,Top,TOP,900-GRAY/ STORM,Mujer,XS,Liso,TTR-19-900 GRAY,,RF009900XS,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-900-S,Top Rafaga Mujer Storm,RF009-900-S,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A766,Top,TOP,900-GRAY/ STORM,Mujer,S,Liso,TTR-19-900 GRAY,,RF009900S,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-900-M,Top Rafaga Mujer Storm,RF009-900-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A767,Top,TOP,900-GRAY/ STORM,Mujer,M,Liso,TTR-19-900 GRAY,,RF009900M,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-900-L,Top Rafaga Mujer Storm,RF009-900-L,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A768,Top,TOP,900-GRAY/ STORM,Mujer,L,Liso,TTR-19-900 GRAY,,RF009900L,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-900-XL,Top Rafaga Mujer Storm,RF009-900-XL,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A769,Top,TOP,900-GRAY/ STORM,Mujer,XL,Liso,TTR-19-900 GRAY,,RF009900XL,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-313-XXS,Top Rafaga Mujer Aruba,RF009-313-XXS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A770,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,XXS,Liso,TTRC#1 3-5313TCX ARUBA,,RF009313XXS,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-313-XS,Top Rafaga Mujer Aruba,RF009-313-XS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A771,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,XS,Liso,TTRC#1 3-5313TCX ARUBA,,RF009313XS,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-313-S,Top Rafaga Mujer Aruba,RF009-313-S,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A772,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,S,Liso,TTRC#1 3-5313TCX ARUBA,,RF009313S,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-313-M,Top Rafaga Mujer Aruba,RF009-313-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A773,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,M,Liso,TTRC#1 3-5313TCX ARUBA,,RF009313M,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-313-L,Top Rafaga Mujer Aruba,RF009-313-L,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A774,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,L,Liso,TTRC#1 3-5313TCX ARUBA,,RF009313L,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF009-313-XL,Top Rafaga Mujer Aruba,RF009-313-XL,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A775,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,XL,Liso,TTRC#1 3-5313TCX ARUBA,,RF009313XL,,,,,,,,,,12,17.30,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-518-XXS,Top Rafaga Mujer Air,RF010-518-XXS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A776,Top,TOP,518-ROSSETE/ AIR,Mujer,XXS,Liso,TTR-19-1518 ROSETTE,,RF010518XXS,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-518-XS,Top Rafaga Mujer Air,RF010-518-XS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A777,Top,TOP,518-ROSSETE/ AIR,Mujer,XS,Liso,TTR-19-1518 ROSETTE,,RF010518XS,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-518-S,Top Rafaga Mujer Air,RF010-518-S,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A778,Top,TOP,518-ROSSETE/ AIR,Mujer,S,Liso,TTR-19-1518 ROSETTE,,RF010518S,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-518-M,Top Rafaga Mujer Air,RF010-518-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A779,Top,TOP,518-ROSSETE/ AIR,Mujer,M,Liso,TTR-19-1518 ROSETTE,,RF010518M,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-518-L,Top Rafaga Mujer Air,RF010-518-L,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A780,Top,TOP,518-ROSSETE/ AIR,Mujer,L,Liso,TTR-19-1518 ROSETTE,,RF010518L,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-518-XL,Top Rafaga Mujer Air,RF010-518-XL,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A781,Top,TOP,518-ROSSETE/ AIR,Mujer,XL,Liso,TTR-19-1518 ROSETTE,,RF010518XL,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-532-XXS,Top Rafaga Mujer Tornado,RF010-532-XXS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A782,Top,TOP,532-TORNADO /TOMATO,Mujer,XXS,Liso,TTR-19-1532 TOMATO,,RF010532XXS,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-532-XS,Top Rafaga Mujer Tornado,RF010-532-XS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A783,Top,TOP,532-TORNADO /TOMATO,Mujer,XS,Liso,TTR-19-1532 TOMATO,,RF010532XS,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-532-S,Top Rafaga Mujer Tornado,RF010-532-S,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A784,Top,TOP,532-TORNADO /TOMATO,Mujer,S,Liso,TTR-19-1532 TOMATO,,RF010532S,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-532-M,Top Rafaga Mujer Tornado,RF010-532-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A785,Top,TOP,532-TORNADO /TOMATO,Mujer,M,Liso,TTR-19-1532 TOMATO,,RF010532M,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-532-L,Top Rafaga Mujer Tornado,RF010-532-L,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A786,Top,TOP,532-TORNADO /TOMATO,Mujer,L,Liso,TTR-19-1532 TOMATO,,RF010532L,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-532-XL,Top Rafaga Mujer Tornado,RF010-532-XL,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A787,Top,TOP,532-TORNADO /TOMATO,Mujer,XL,Liso,TTR-19-1532 TOMATO,,RF010532XL,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-316-XXS,Top Rafaga Mujer Breeze,RF010-316-XXS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A788,Top,TOP,316-OLIVE/ BREEZE,Mujer,XXS,Liso,TTR-19-316 BREEZE,,RF010316XXS,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-316-XS,Top Rafaga Mujer Breeze,RF010-316-XS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A789,Top,TOP,316-OLIVE/ BREEZE,Mujer,XS,Liso,TTR-19-316 BREEZE,,RF010316XS,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-316-S,Top Rafaga Mujer Breeze,RF010-316-S,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A790,Top,TOP,316-OLIVE/ BREEZE,Mujer,S,Liso,TTR-19-316 BREEZE,,RF010316S,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-316-M,Top Rafaga Mujer Breeze,RF010-316-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A791,Top,TOP,316-OLIVE/ BREEZE,Mujer,M,Liso,TTR-19-316 BREEZE,,RF010316M,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-316-L,Top Rafaga Mujer Breeze,RF010-316-L,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A792,Top,TOP,316-OLIVE/ BREEZE,Mujer,L,Liso,TTR-19-316 BREEZE,,RF010316L,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-316-XL,Top Rafaga Mujer Breeze,RF010-316-XL,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A793,Top,TOP,316-OLIVE/ BREEZE,Mujer,XL,Liso,TTR-19-316 BREEZE,,RF010316XL,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-900-XXS,Top Rafaga Mujer Storm,RF010-900-XXS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A794,Top,TOP,900-GRAY/ STORM,Mujer,XXS,Liso,TTR-19-900 GRAY,,RF010900XXS,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-900-XS,Top Rafaga Mujer Storm,RF010-900-XS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A795,Top,TOP,900-GRAY/ STORM,Mujer,XS,Liso,TTR-19-900 GRAY,,RF010900XS,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-900-S,Top Rafaga Mujer Storm,RF010-900-S,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A796,Top,TOP,900-GRAY/ STORM,Mujer,S,Liso,TTR-19-900 GRAY,,RF010900S,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-900-M,Top Rafaga Mujer Storm,RF010-900-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A797,Top,TOP,900-GRAY/ STORM,Mujer,M,Liso,TTR-19-900 GRAY,,RF010900M,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-900-L,Top Rafaga Mujer Storm,RF010-900-L,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A798,Top,TOP,900-GRAY/ STORM,Mujer,L,Liso,TTR-19-900 GRAY,,RF010900L,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-900-XL,Top Rafaga Mujer Storm,RF010-900-XL,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A799,Top,TOP,900-GRAY/ STORM,Mujer,XL,Liso,TTR-19-900 GRAY,,RF010900XL,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-313-XXS,Top Rafaga Mujer Aruba,RF010-313-XXS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A800,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,XXS,Liso,TTRC#1 3-5313TCX ARUBA,,RF010313XXS,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-313-XS,Top Rafaga Mujer Aruba,RF010-313-XS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A801,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,XS,Liso,TTRC#1 3-5313TCX ARUBA,,RF010313XS,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-313-S,Top Rafaga Mujer Aruba,RF010-313-S,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A802,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,S,Liso,TTRC#1 3-5313TCX ARUBA,,RF010313S,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-313-M,Top Rafaga Mujer Aruba,RF010-313-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A803,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,M,Liso,TTRC#1 3-5313TCX ARUBA,,RF010313M,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-313-L,Top Rafaga Mujer Aruba,RF010-313-L,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A804,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,L,Liso,TTRC#1 3-5313TCX ARUBA,,RF010313L,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF010-313-XL,Top Rafaga Mujer Aruba,RF010-313-XL,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A805,Top,TOP,313-ARUBA BLUE/ARUBA,Mujer,XL,Liso,TTRC#1 3-5313TCX ARUBA,,RF010313XL,,,,,,,,,,12,20.50,,,,,,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $570.00 , $395.00 ,,Lote,Top
RF105-518-XXS,Pantalón Rafaga Slim  para Dama Air,RF105-518-XXS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A806,Pantalón,PANT,518-ROSSETE/ AIR,Mujer,XXS,Liso,TTR-19-1518 ROSETTE,,RF105518XXS,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-518-XS,Pantalón Rafaga Slim  para Dama Air,RF105-518-XS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A807,Pantalón,PANT,518-ROSSETE/ AIR,Mujer,XS,Liso,TTR-19-1518 ROSETTE,,RF105518XS,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-518-S,Pantalón Rafaga Slim  para Dama Air,RF105-518-S,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A808,Pantalón,PANT,518-ROSSETE/ AIR,Mujer,S,Liso,TTR-19-1518 ROSETTE,,RF105518S,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-518-M,Pantalón Rafaga Slim  para Dama Air,RF105-518-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A809,Pantalón,PANT,518-ROSSETE/ AIR,Mujer,M,Liso,TTR-19-1518 ROSETTE,,RF105518M,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-518-L,Pantalón Rafaga Slim  para Dama Air,RF105-518-L,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A810,Pantalón,PANT,518-ROSSETE/ AIR,Mujer,L,Liso,TTR-19-1518 ROSETTE,,RF105518L,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-518-XL,Pantalón Rafaga Slim  para Dama Air,RF105-518-XL,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A811,Pantalón,PANT,518-ROSSETE/ AIR,Mujer,XL,Liso,TTR-19-1518 ROSETTE,,RF105518XL,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-532-XXS,Pantalón Rafaga Slim  para Dama Tornado,RF105-532-XXS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A812,Pantalón,PANT,532-TORNADO /TOMATO,Mujer,XXS,Liso,TTR-19-1532 TOMATO,,RF105532XXS,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-532-XS,Pantalón Rafaga Slim  para Dama Tornado,RF105-532-XS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A813,Pantalón,PANT,532-TORNADO /TOMATO,Mujer,XS,Liso,TTR-19-1532 TOMATO,,RF105532XS,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-532-S,Pantalón Rafaga Slim  para Dama Tornado,RF105-532-S,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A814,Pantalón,PANT,532-TORNADO /TOMATO,Mujer,S,Liso,TTR-19-1532 TOMATO,,RF105532S,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-532-M,Pantalón Rafaga Slim  para Dama Tornado,RF105-532-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A815,Pantalón,PANT,532-TORNADO /TOMATO,Mujer,M,Liso,TTR-19-1532 TOMATO,,RF105532M,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-532-L,Pantalón Rafaga Slim  para Dama Tornado,RF105-532-L,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A816,Pantalón,PANT,532-TORNADO /TOMATO,Mujer,L,Liso,TTR-19-1532 TOMATO,,RF105532L,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-532-XL,Pantalón Rafaga Slim  para Dama Tornado,RF105-532-XL,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A817,Pantalón,PANT,532-TORNADO /TOMATO,Mujer,XL,Liso,TTR-19-1532 TOMATO,,RF105532XL,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-316-XXS,Pantalón Rafaga Slim  para Dama Breeze,RF105-316-XXS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A818,Pantalón,PANT,316-OLIVE/ BREEZE,Mujer,XXS,Liso,TTR-19-316 BREEZE,,RF105316XXS,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-316-XS,Pantalón Rafaga Slim  para Dama Breeze,RF105-316-XS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A819,Pantalón,PANT,316-OLIVE/ BREEZE,Mujer,XS,Liso,TTR-19-316 BREEZE,,RF105316XS,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-316-S,Pantalón Rafaga Slim  para Dama Breeze,RF105-316-S,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A820,Pantalón,PANT,316-OLIVE/ BREEZE,Mujer,S,Liso,TTR-19-316 BREEZE,,RF105316S,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-316-M,Pantalón Rafaga Slim  para Dama Breeze,RF105-316-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A821,Pantalón,PANT,316-OLIVE/ BREEZE,Mujer,M,Liso,TTR-19-316 BREEZE,,RF105316M,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-316-L,Pantalón Rafaga Slim  para Dama Breeze,RF105-316-L,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A822,Pantalón,PANT,316-OLIVE/ BREEZE,Mujer,L,Liso,TTR-19-316 BREEZE,,RF105316L,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-316-XL,Pantalón Rafaga Slim  para Dama Breeze,RF105-316-XL,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A823,Pantalón,PANT,316-OLIVE/ BREEZE,Mujer,XL,Liso,TTR-19-316 BREEZE,,RF105316XL,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-900-XXS,Pantalón Rafaga Slim  para Dama Storm,RF105-900-XXS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A824,Pantalón,PANT,900-GRAY/ STORM,Mujer,XXS,Liso,TTR-19-900 GRAY,,RF105900XXS,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-900-XS,Pantalón Rafaga Slim  para Dama Storm,RF105-900-XS,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A825,Pantalón,PANT,900-GRAY/ STORM,Mujer,XS,Liso,TTR-19-900 GRAY,,RF105900XS,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-900-S,Pantalón Rafaga Slim  para Dama Storm,RF105-900-S,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A826,Pantalón,PANT,900-GRAY/ STORM,Mujer,S,Liso,TTR-19-900 GRAY,,RF105900S,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
RF105-900-M,Pantalón Rafaga Slim  para Dama Storm,RF105-900-M,No,Si,Si,N/A,Almacenable,Activo,RAFAGA,A827,Pantalón,PANT,900-GRAY/ STORM,Mujer,M,Liso,TTR-19-900 GRAY,,RF105900M,,,,,,,,,,12,24.30,,,,,2,,,,,,N/A,pz,unidades,pz,N/A,,,,,,,,,, $595.00 , $430.00 ,,Lote,Pantalón
